id,tripId,name,name_original,category,description_he,address,lat,lng,rating,rating_count,opening_hours,cost,estimated_duration,website,google_maps_link,placeId,notes
cc4a7b7e-6368-4d07-a32c-d788ca98e326,b389876f-9a01-4dda-b3a5-6b673a789468,Olympiapark München,Olympiapark Munich,culture,"הפארק האולימפי של 1972 – אדריכלות גגות האוהל האיקונית, אגם, גבעת תצפית (אולימפיאברג) ואירועים. צמוד ל-BMW Welt – שווה לשלב.","Spiridon-Louis-Ring 21, 80809 München, Germany",48.1754268,11.5519879,4.7,79232,הפארק פתוח 24/7,פארק חינם; סיור גגות/זיפליין בתשלום,1.5–3 שעות,https://www.olympiapark.de,https://www.google.com/maps/place/?q=place_id:ChIJM7U-OGN2nkcRS91BCoGkObE,ChIJM7U-OGN2nkcRS91BCoGkObE,
c37677e6-7dac-4232-b4f6-f7accb2e61c2,b389876f-9a01-4dda-b3a5-6b673a789468,Landgasthof Hirschen (Waldshut-Tiengen),Landgasthof Hirschen,restaurant,"פונדק כפרי משפחתי ותיק בדרום היער השחור – מטבח אזורי מסורתי: שפצלה בגבינה, גולש צבי ופורל. חמים, אותנטי ולרוב מלא – להזמין מראש.","Breitenfeld 13, 79761 Waldshut-Tiengen, Germany",47.654747,8.3069419,4.6,594,ג': 17:00–22:30 | ד'-שבת: 11:30–22:30 | א': 11:30–22:00 | ב': סגור,€€ (~15–28€ למנה),1.5–2 שעות,https://www.hirschen-breitenfeld.de,https://www.google.com/maps/place/?q=place_id:ChIJMZUCxF1mkEcRJF-TO96id_o,ChIJMZUCxF1mkEcRJF-TO96id_o,
1cb8cd21-4260-4906-98b0-e0376332471c,b389876f-9a01-4dda-b3a5-6b673a789468,Bergsee Restaurant (Titisee),מסעדה על שפת Titisee,restaurant,"מסעדה על טיילת אגם טיטיזה עם מרפסת מול המים – פלאמקוכן, שפצלה, פורל ועוגת יער שחור. מיקום מנצח על שפת האגם.","Seestraße 33, 79822 Titisee-Neustadt, Germany",47.8994532,8.1538215,4.0,3450,כל יום: 11:30–20:00,€€ (~14–25€ למנה),1–1.5 שעות,https://www.hochschwarzwald.de,https://www.google.com/maps/place/?q=place_id:ChIJy4w8p-TwkEcRZVUiYI3Q_cs,ChIJy4w8p-TwkEcRZVUiYI3Q_cs,שובץ כנציג ל'מסעדה על שפת Titisee' – יש עוד מסעדות דומות לאורך הטיילת.
f03183a6-574d-47aa-83ac-c68282de55d0,b389876f-9a01-4dda-b3a5-6b673a789468,Rulantica – The Water World of Europa-Park,Rulantica Waterpark,activity,"פארק מים סקנדינבי ענק של יורופה-פארק – 30+ מגלשות מקורות ופתוחות, בריכות מחוממות ועיצוב ויקינגי מרהיב. פתוח כל השנה, להזמין מראש.","Roland-Mack-Ring 1, 77977 Rust, Germany",48.2610334,7.7401798,4.4,26096,כל יום: 9:30–22:00,~50–60€ ליום (זול יותר אונליין/ערב),חצי יום עד יום שלם,https://www.rulantica.de,https://www.google.com/maps/place/?q=place_id:ChIJT09N0MA7kUcRuzEPI42cYxE,ChIJT09N0MA7kUcRuzEPI42cYxE,
5b4ee8a1-a942-40e6-bb90-5e20bbde9d82,b389876f-9a01-4dda-b3a5-6b673a789468,Spielbank Garmisch-Partenkirchen,Casino Munich – Spielbank,activity,"הקזינו הבווארי הקרוב למינכן (כשעה נסיעה) – רולטה, בלאק ג'ק ומכונות בגרמיש שלמרגלות הצוגשפיצה. שימו לב: אין קזינו בתוך מינכן עצמה.","Am Kurpark 10, 82467 Garmisch-Partenkirchen, Germany",47.49428,11.09008,4.3,608,א'-ה': 12:00–2:00 | ו'-שבת: 12:00–3:00,"כניסה ~2–5€ (18+, דרכון וז'קט נדרשים)",1.5–3 שעות,https://www.spielbanken-bayern.de,https://www.google.com/maps/place/?q=place_id:ChIJi21p6tEGnUcRnxzaqzbT1yQ,ChIJi21p6tEGnUcRnxzaqzbT1yQ,במקור 'Casino Munich' – במינכן אין קזינו; זו החלופה הקרובה ביותר.
1ce54d2f-5618-4af6-b502-dd40fc420efa,b389876f-9a01-4dda-b3a5-6b673a789468,Hornisgrinde,Hornisgrinde – פסגת יער שחור הצפוני,nature,"הפסגה הגבוהה בצפון היער השחור (1,164 מ') מעל אגם מומלזה האגדי – ביצות רמה, מגדל תצפית ונוף עד עמק הריין והווגזים. על כביש הנוף Schwarzwaldhochstraße.","Hornisgrinde, 77887 Sasbach, Germany",48.6044444,8.2019444,4.7,522,פתוח 24/7,חינם (חניה ~3€ ליד אגם מומלזה),1.5–3 שעות,https://www.schwarzwaldhochstrasse.de,https://www.google.com/maps/place/?q=place_id:ChIJldtjbRIml0cRexHCk7lL1Ks,ChIJldtjbRIml0cRexHCk7lL1Ks,
42a571b0-6108-4eb5-a728-1275cb5162a6,b389876f-9a01-4dda-b3a5-6b673a789468,Fuggerei (Augsburg),אאוגסבורג – ריינבות מוזיאון + Fuggerei,travel,"שכונת הדיור הסוציאלי העתיקה בעולם (1521) באאוגסבורג – עדיין מאוכלסת, שכ""ד שנתי סמלי של 0.88€. סמטאות ציוריות, מוזיאון ודירת דוגמה. שווה לשלב עם מרכז העיר הרנסנסי.","Jakoberstraße 26, 86152 Augsburg, Germany",48.3697895,10.9039478,4.6,9379,כל יום: 9:00–20:00 (חורף עד 18:00),~8€ מבוגר,1–1.5 שעות (עיר: חצי יום),https://www.fugger.de,https://www.google.com/maps/place/?q=place_id:ChIJ01DetFe9nkcRFVEAzl8alKc,ChIJ01DetFe9nkcRFVEAzl8alKc,
5d951052-20d9-4d5a-b340-d5396ed58af1,b389876f-9a01-4dda-b3a5-6b673a789468,Griffin's Pub (Baden-Baden),Griffin's Pub,restaurant,"פאב אירי קטן ותוסס בבאדן-באדן – בירות, סנוקר, שידורי ספורט ואווירה מקומית. אופציה לערב לא רשמי אחרי הקזינו. שימו לב: מותר לעשן בפנים.","Stahlbadstraße 4, 76530 Baden-Baden, Germany",48.7586403,8.2416644,4.4,536,א'-ה': 18:00–2:00 | ו'-שבת: 18:00–3:30,€€ (בירה ~4–6€),1–3 שעות,,https://www.google.com/maps/place/?q=place_id:ChIJwZ4ng0Qfl0cRTPi9NGE53uA,ChIJwZ4ng0Qfl0cRTPi9NGE53uA,
bf761a93-6ce5-4eec-9c19-cc43e86c0c8f,b389876f-9a01-4dda-b3a5-6b673a789468,Schauinslandbahn (Freiburg),Schauinsland – רכבל + שביל ירידה,nature,"הרכבל הארוך בגרמניה (3.6 ק""מ) אל הר השאואינסלנד מעל פרייבורג – מגדל תצפית 360°, מסלולי ירידה ברגל, מכרה עתיק ומסעדה בפסגה.","Bohrerstraße 11, 79289 Horben, Germany",47.9360429,7.8653288,4.7,1513,כל יום: 9:00–17:00 (קיץ עד 18:00),"~16€ הלוך-חזור, ~12€ עלייה בלבד",2–4 שעות,https://www.schauinslandbahn.de,https://www.google.com/maps/place/?q=place_id:ChIJ4TrpOkoDkUcR9cQ-bIvm9RU,ChIJ4TrpOkoDkUcR9cQ-bIvm9RU,
700ea52e-51f8-43d6-99ec-5eaca7e3547c,b389876f-9a01-4dda-b3a5-6b673a789468,Wutachschlucht (Wutach Gorge),גיא Wutachschlucht – הגרנד קניון של גרמניה,nature,"'הגרנד קניון של גרמניה' – שמורת ערוץ פראית עם מצוקים, מפלים וגשרים. מסלול קלאסי: Schattenmühle–Wutachmühle (~13 ק""מ). נעלי הליכה חובה.","Schattenmühle 1, 79843 Löffingen, Germany",47.8425945,8.3211935,4.7,5024,פתוח 24/7 (מומלץ אפריל–נובמבר),חינם,3–6 שעות (מסלולים בקטעים),https://www.wutachschlucht.de,https://www.google.com/maps/place/?q=place_id:ChIJKQxyv4CMkEcRdEWilhsMSoc,ChIJKQxyv4CMkEcRdEWilhsMSoc,
175dc0c0-d239-469f-ae3c-0f7d8a74e4c1,b389876f-9a01-4dda-b3a5-6b673a789468,Dachau Concentration Camp Memorial Site,KZ Dachau – אנדרטה ומוזיאון,culture,"אתר ההנצחה במחנה הריכוז דכאו – הראשון שהוקם ב-1933. מוזיאון מקיף, צריפים משוחזרים ואנדרטאות. ביקור מטלטל וחשוב; מומלץ סיור מודרך באנגלית.","Pater-Roth-Straße 2A, 85221 Dachau, Germany",48.2679303,11.4687875,4.7,18331,כל יום: 9:00–17:00,"כניסה חינם (אודיו-גייד ~4.5€, סיור מודרך ~4€)",3–5 שעות,https://www.kz-gedenkstaette-dachau.de,https://www.google.com/maps/place/?q=place_id:ChIJqQA5yIp6nkcRBqS5F0ROeRY,ChIJqQA5yIp6nkcRBqS5F0ROeRY,
9c2fa573-859a-44af-b11f-d232684b8308,b389876f-9a01-4dda-b3a5-6b673a789468,Olympiaturm (Olympic Tower),Olympiaturm – מגדל תצפית 291 מ',culture,"מגדל התצפית של מינכן (291 מ') בפארק האולימפי – מרפסת תצפית ב-190 מ' עם נוף לעיר ולאלפים בימים בהירים, ומסעדה מסתובבת.","Spiridon-Louis-Ring 7, 80809 München, Germany",48.1743578,11.5537484,4.7,10355,כל יום: ~9:00–23:00 (בדקו באתר – שיפוצים אפשריים),~13€ מבוגר,~1 שעה,https://www.olympiapark.de,https://www.google.com/maps/place/?q=place_id:ChIJU-Q6JoF2nkcRdQApBoHVU8s,ChIJU-Q6JoF2nkcRdQApBoHVU8s,
71a14fad-42fb-43b1-a91c-27f1b24a985c,b389876f-9a01-4dda-b3a5-6b673a789468,Ratskeller München,Ratskeller מינכן – מרתף העיריה,restaurant,"מסעדה בווארית במרתפים המקומרים של בניין העירייה החדש במרינפלאץ – ברכיית חזיר, שניצל וגולש באווירה היסטורית. גדולה ונוחה לקבוצות.","Marienplatz 8, 80331 München, Germany",48.137397,11.5760462,4.4,10255,כל יום: ~11:00–23:00,€€ (~15–28€ למנה),1.5–2 שעות,https://www.ratskeller.com,https://www.google.com/maps/place/?q=place_id:ChIJj-sb1op1nkcRSsLJeqIkhOo,ChIJj-sb1op1nkcRSsLJeqIkhOo,
f37199e9-9ddb-4bd6-bc33-b80e29d36553,b389876f-9a01-4dda-b3a5-6b673a789468,Schleißheim Palace Complex,Schloss Schleissheim – ורסאי של מינכן,culture,"'ורסאי של מינכן' – מתחם שלושה ארמונות בארוק (חדש, ישן ולוסטהיים) עם גני בארוק ומזרקות מהמשומרים בגרמניה. מעט מבקרים – פנינה נסתרת.","Max-Emanuel-Platz 1, 85764 Oberschleißheim, Germany",48.2502,11.56097,4.7,5477,ג'-א': 9:00–18:00 (חורף עד 16:00) | ב': סגור,~10€ כרטיס משולב לשלושת הארמונות; גנים חינם,2–4 שעות,https://www.schloesser-schleissheim.de,https://www.google.com/maps/place/?q=place_id:ChIJQW02rnJxnkcRolMYSuV4Ly8,ChIJQW02rnJxnkcRolMYSuV4Ly8,
6e886d34-e7a5-4269-9b89-9c9a8eb192ff,b389876f-9a01-4dda-b3a5-6b673a789468,Brenner Grill,Brenner Grill – איטלקי פרימיום,restaurant,"גריל-בר איטלקי-ים-תיכוני אופנתי ברחוב היוקרה מקסימיליאנשטראסה – פסטות, בשרים מהגריל הפתוח ואווירה תוססת תחת קשתות אורווה מלכותית לשעבר.","Maximilianstraße 15, 80539 München, Germany",48.1393599,11.581047,4.2,5964,ב'-ה': 8:30–24:00 | ו'-שבת: 8:30–1:00 | א': 12:00–21:00,€€€ (~25–50€ למנה עיקרית),1.5–2.5 שעות,https://www.brennergrill.de,https://www.google.com/maps/place/?q=place_id:ChIJKxwhCIx1nkcReLTa4aab6-I,ChIJKxwhCIx1nkcReLTa4aab6-I,
f1b2f20b-1b24-4930-ac25-3546ef78e388,b389876f-9a01-4dda-b3a5-6b673a789468,Restaurant Schwarzwaldstube (Traube Tonbach),Schwarzwaldstube – 3 כוכבי מישלן,restaurant,מסעדת 3 כוכבי מישלן אגדית במלון טראובה טונבך בבאיירסברון – מטבח צרפתי-עילי ברמה עולמית בלב היער השחור. הזמנה חודשים מראש.,"Tonbachstraße 237, 72270 Baiersbronn, Germany",48.5370129,8.3581304,4.8,205,"ד'-ו': 19:00–22:00 | שבת-א': 12:00–14:00, 19:00–22:00 | ב'-ג': סגור",€€€€ (תפריט טעימות ~250–350€ לאדם),3–4 שעות,https://www.traube-tonbach.de,https://www.google.com/maps/place/?q=place_id:ChIJidkYT_0wl0cRwM1SNn5mWLI,ChIJidkYT_0wl0cRwM1SNn5mWLI,
8777f267-8fa9-4fff-a6ad-63e0c7333c41,b389876f-9a01-4dda-b3a5-6b673a789468,Winstub au Cygne (Colmar),Winstub אלזסי – ארוחה מסורתית בצרפת,restaurant,"וינשטוב (טברנת יין) אלזסית אותנטית בקולמאר, מחוץ למלכודות התיירים – שוקרוט, טארט פלמבה ומטבח מקומי מסורתי באווירה חמימה.","15 Rue Edouard Richard, 68000 Colmar, France",48.0800997,7.3506344,4.5,629,"ב': 12:00–14:00 | ג'-ו': 12:00–14:00, 19:00–23:00 | שבת: 19:00–23:00 | א': סגור",€€ (~18–30€ למנה),1.5–2 שעות,,https://www.google.com/maps/place/?q=place_id:ChIJ0S1UlzZlkUcRayjNSs1Grxs,ChIJ0S1UlzZlkUcRayjNSs1Grxs,"שובץ כנציג ל'וינשטוב אלזסי' – אפשרויות נוספות: Winstub Factory, Maison des Têtes."
e65afda5-2789-4596-b6b6-7648e0d3ad8a,b389876f-9a01-4dda-b3a5-6b673a789468,Brauereigasthof Rothaus,Brauereigasthof Rothaus – בירת היער,restaurant,מסעדת המבשלה של רוטהאוס – מטבח באדני כפרי לצד בירת טאנצפלה טרייה מהמקור. משתלב מצוין עם ביקור במרכז המבקרים של המבשלה.,"Rothaus 2, 79865 Grafenhausen, Germany",47.7953014,8.2445334,4.4,4495,כל יום: 12:00–20:00,€€ (~14–26€ למנה),1.5–2 שעות,https://www.brauereigasthof-rothaus.de,https://www.google.com/maps/place/?q=place_id:ChIJXbD7am_1kEcRaAin_kwbjBc,ChIJXbD7am_1kEcRaAin_kwbjBc,
470711ea-5f92-4fa0-b6fc-660806949b6e,b389876f-9a01-4dda-b3a5-6b673a789468,FC Bayern Museum,FC Bayern Museum,culture,"מוזיאון המועדון הגדול בגרמניה באליאנץ ארנה – גביעים, היסטוריה ותצוגות אינטראקטיביות של באיירן מינכן. כדאי לשלב עם סיור האצטדיון.","Franz-Beckenbauer-Platz 5, 80939 München, Germany",48.2198291,11.6250496,4.7,9839,כל יום: 10:00–18:00 (מצומצם בימי משחק),מוזיאון ~12€; משולב עם סיור אצטדיון ~25€,1–1.5 שעות,https://fcbayern.com/museum,https://www.google.com/maps/place/?q=place_id:ChIJKYyvHoVznkcRDFz1y8Va38o,ChIJKYyvHoVznkcRDFz1y8Va38o,
0dcc86db-034c-4f0a-a436-3a910b5d8843,b389876f-9a01-4dda-b3a5-6b673a789468,Traumatica – Festival of Fear (Europa-Park),Traumatica Halloween – Europa Park,special,"פסטיבל האימה של יורופה-פארק לעונת ליל כל הקדושים – בתי רדופים, שחקני אימה משוטטים, מופעים ופודטראקים. לא מומלץ מתחת לגיל 16; לתאם עם תאריכי הטיול.","Europa-Park-Straße 2, 77977 Rust, Germany",48.2674876,7.7182009,3.5,1332,"עונתי: סופי שבוע בערב, סוף ספטמבר–תחילת נובמבר (~19:00–24:00)",~30–45€ (VIP יקר יותר),3–5 שעות,https://www.traumatica.com,https://www.google.com/maps/place/?q=place_id:ChIJ679vlIY5kUcRpPPIJj7Ek24,ChIJ679vlIY5kUcRpPPIJj7Ek24,
0ca0f2e3-d49a-49f8-93f4-52eb9a49cb72,b389876f-9a01-4dda-b3a5-6b673a789468,Freiburg im Breisgau (Old Town + Münster),Freiburg im Breisgau,travel,"בירת היער השחוראה – עיר עתיקה קסומה עם קתדרלה גותית, תעלות ה-Bächle הזורמות ברחובות, שוק איכרים במינסטרפלאץ ואווירת סטודנטים תוססת.","Münsterplatz, 79098 Freiburg im Breisgau, Germany",47.9955824,7.8527895,4.7,20407,"עיר: תמיד | קתדרלה: ~10:00–17:00 (א' אחה""צ)",חינם (עליית מגדל הקתדרלה ~5€),חצי יום,https://visit.freiburg.de,https://www.google.com/maps/place/?q=place_id:ChIJ80Y_mpkckUcRR7Rqqut2Sx4,ChIJ80Y_mpkckUcRR7Rqqut2Sx4,
7caecd2d-7117-4a5c-9bb3-17ecd6b4a121,b389876f-9a01-4dda-b3a5-6b673a789468,Triberger Wasserfälle + Cuckoo Clocks,מפלי Triberg + שעון קוקייה,nature,"מהמפלים הגבוהים בגרמניה (163 מ' ב-7 מדרגות) בלב עיירת שעוני הקוקייה טריברג – שבילים מסודרים, סנאים, וחנויות שעונים ועוגת יער שחור בעיירה.","Wallfahrtstraße 1, 78098 Triberg, Germany",48.1283833,8.2301744,4.3,25280,כל יום: 9:00–22:00 (מואר בערב),~9€ מבוגר (מפלים); שעון הקוקייה הגדול בעולם ~6€,2–3 שעות,https://www.triberg.de,https://www.google.com/maps/place/?q=place_id:ChIJSVxD8fXCkEcR8I7_A3sZzA4,ChIJSVxD8fXCkEcR8I7_A3sZzA4,
1348ce69-a4b5-405a-a232-59a45ac6ba50,b389876f-9a01-4dda-b3a5-6b673a789468,Lindau (Island & Harbor),Lindau – אי על הבודנזה,travel,"אי היסטורי ציורי על אגם בודנזה – נמל עם פסל האריה הבווארי והמגדלור, סמטאות ימי-ביניים וטיילת עם נוף לאלפים. נקודת עצירה מושלמת בדרך דרומה.","Hafenplatz, 88131 Lindau, Germany",47.543781,9.682266,4.7,309,תמיד (שיט: בשעות היום),"חינם (עליית המגדלור ~2.5€, שיט ~15–37€)",חצי יום,https://www.lindau.de,https://www.google.com/maps/place/?q=place_id:ChIJbW_RydcNm0cRxIfrHaJghms,ChIJbW_RydcNm0cRxIfrHaJghms,
86e7fc15-6d8a-484f-ac45-c26f81f9a945,b389876f-9a01-4dda-b3a5-6b673a789468,Neuschwanstein Castle,טירת Neuschwanstein,travel,"טירת האגדות של לודוויג השני – ההשראה לטירת דיסני, על צוק מעל אגמים ואלפים. חובה: כרטיסים אונליין מראש ותצפית מגשר מריה (Marienbrücke).","Neuschwansteinstraße 20, 87645 Schwangau, Germany",47.557574,10.7498004,4.6,113709,כל יום: 9:00–18:00 (חורף: 10:00–16:00),~21€ מבוגר (סיור מודרך בלבד) – להזמין מראש!,3–5 שעות,https://www.neuschwanstein.de,https://www.google.com/maps/place/?q=place_id:ChIJXaNOxMr3nEcRo7ud02uGpsg,ChIJXaNOxMr3nEcRo7ud02uGpsg,
0594c256-913a-4345-a55c-f9c12f7c81f0,b389876f-9a01-4dda-b3a5-6b673a789468,Marienplatz + Glockenspiel,Marienplatz + Glockenspiel,culture,"הכיכר המרכזית של מינכן – בניין העירייה הנאו-גותי עם מופע בובות הגלוקנשפיל המפורסם. נקודת הפתיחה לעיר העתיקה, לשוק ולקניות.","Marienplatz, 80331 München, Germany",48.1373932,11.5754485,4.7,151672,"תמיד | גלוקנשפיל: 11:00, 12:00 (וגם 17:00 מרץ–אוקטובר)",חינם (עליית מגדל העירייה ~6€),1–2 שעות,https://www.muenchen.de,https://www.google.com/maps/place/?q=place_id:ChIJLWM3jSROqEcRswsOX7NRrd4,ChIJLWM3jSROqEcRswsOX7NRrd4,
c9dc13c4-6689-4a86-8add-4d1fb22b989b,b389876f-9a01-4dda-b3a5-6b673a789468,Deutsches Museum,Deutsches Museum,culture,"מוזיאון המדע והטכנולוגיה הגדול בעולם על אי במרכז מינכן – תעופה, חלל, פיזיקה, כרייה ותצוגות אינטראקטיביות. מעולה גם לילדים; לקנות כרטיס אונליין.","Museumsinsel 1, 80538 München, Germany",48.1298707,11.5834522,4.5,43027,כל יום: 9:00–17:00,"~15€ מבוגר, ~8€ מוזל",3–5 שעות,https://www.deutsches-museum.de,https://www.google.com/maps/place/?q=place_id:ChIJ01CaE2PfnUcRUpb8Ylg-UXo,ChIJ01CaE2PfnUcRUpb8Ylg-UXo,
2707e93a-58ac-4655-9842-2039d02b2a4b,b389876f-9a01-4dda-b3a5-6b673a789468,Hofbräuhaus München,Hofbräuhaus,restaurant,"בית הבירה המפורסם בעולם (1589) – אולמות ענק, תזמורת אומפה חיה, ברכיות חזיר ומאס של HB. תיירותי אך חוויה שחייבים פעם אחת.","Platzl 9, 80331 München, Germany",48.1376373,11.5797494,4.3,107775,כל יום: 11:00–24:00,"€€ (מאס בירה ~10€, מנות ~15–25€)",1.5–3 שעות,https://www.hofbraeuhaus.de,https://www.google.com/maps/place/?q=place_id:ChIJxfxSz4t1nkcRLxq9ze1wwak,ChIJxfxSz4t1nkcRLxq9ze1wwak,
63cc8c1d-3db0-4c33-bda8-b643f4c24b50,b389876f-9a01-4dda-b3a5-6b673a789468,"Rhine Falls (Rheinfall, Schaffhausen)",Rhine Falls – Schaffhausen,travel,המפל הגדול באירופה – 23 מ' גובה ו-150 מ' רוחב של עוצמה שוויצרית. שיט לסלע שבמרכז המפל מומלץ מאוד. חצי שעה מגבול גרמניה.,"8212 Neuhausen am Rheinfall, Switzerland",47.6780897,8.6154486,4.8,85272,האתר פתוח תמיד; מרפסות/שיט: ~9:00–18:00,"מרפסות תצפית ~5CHF, שיט לסלע ~20CHF (חניה בתשלום)",2–3 שעות,https://rheinfall.ch,https://www.google.com/maps/place/?q=place_id:ChIJ1cnDekx_kEcRJ4mRcPw4XXo,ChIJ1cnDekx_kEcRJ4mRcPw4XXo,
3f73728e-fc16-474b-ad8a-20b501a0904f,b389876f-9a01-4dda-b3a5-6b673a789468,Allianz Arena (Tour),Allianz Arena Tour,culture,"אצטדיון באיירן מינכן האיקוני עם המעטפת המוארת – סיור מודרך לחדרי ההלבשה, מנהרת השחקנים והיציעים. לשלב עם מוזיאון FC Bayern באותו כרטיס.","Franz-Beckenbauer-Platz 5, 80939 München, Germany",48.2187955,11.6246888,4.6,87494,סיורים: 10:00–18:00 (אין בימי משחק),סיור + מוזיאון ~25€,2–3 שעות,https://allianz-arena.com,https://www.google.com/maps/place/?q=place_id:ChIJHyWKEoVznkcRI8QyjkJgTe0,ChIJHyWKEoVznkcRI8QyjkJgTe0,
a6479e88-8718-41a0-b91b-dc943ac73432,b389876f-9a01-4dda-b3a5-6b673a789468,Domaine Dopff au Moulin (Riquewihr),Wine tasting – יקבי אלזס,special,"יקב משפחתי מ-1574 בכפר הציורי ריקוויר שבאלזס – טעימות ריזלינג, גוורצטרמינר וקרמאן ד'אלזס עם סיור מרתפים. חוויית יין אלזסית קלאסית.","2 Av. Jacques Preiss, 68340 Riquewihr, France",48.166095,7.3036253,4.8,1146,כל יום: 10:00–19:00,טעימות ~10–25€ (סיור מרתפים בתוספת),1–2 שעות,https://www.dopff-au-moulin.fr,https://www.google.com/maps/place/?q=place_id:ChIJKW18uqpgkUcRMYbMlEZZMn4,ChIJKW18uqpgkUcRMYbMlEZZMn4,"שובץ כנציג ל'Wine tasting – יקבי אלזס'. חלופות: Hugel (ריקוויר), Trimbach (ריבוביל)."
a0bd1271-8125-40c0-a21c-4ea349340d0f,44d0159a-43b9-47b9-9f06-bd4ed816fbc4,Verona Villafranca Airport (Valerio Catullo),Valerio Catullo Airport,other,"נמל התעופה של ורונה (VRN) – שדה קטן ונוח, כ-20 דקות נסיעה מאגם גארדה ומוורונה. אוטובוס Airlink 199 לתחנת הרכבת של ורונה.","37066 Caselle VR, Italy",45.3971124,10.885772,3.4,7457,24/7,—,—,https://www.aeroportoverona.it,https://www.google.com/maps/place/?q=place_id:ChIJS128ZD9ff0cRLHwiGO7DTDs,ChIJS128ZD9ff0cRLHwiGO7DTDs,
5d21354b-c808-4b9e-9438-06543294acba,44d0159a-43b9-47b9-9f06-bd4ed816fbc4,Gardaland Resort,גארדלנד,activity,"פארק השעשועים הגדול באיטליה על שפת אגם גארדה – רכבות הרים, אזור פפה פיג לילדים, לגולנד ומופעים. להוריד אפליקציה לניהול תורים.","Via Derna 4, 37014 Castelnuovo del Garda, Italy",45.4562903,10.7133011,4.4,127789,כל יום: 10:00–23:00 (עונת קיץ; משתנה),~40–60€ (זול יותר אונליין מראש),יום שלם,https://www.gardaland.it,https://www.google.com/maps/place/?q=place_id:ChIJDxeqbWvpgUcR7RAuKLmnUb8,ChIJDxeqbWvpgUcR7RAuKLmnUb8,
aabfc5e7-6eea-4726-9aa9-db9a60449f2f,44d0159a-43b9-47b9-9f06-bd4ed816fbc4,Hotel Parchi del Garda,Hotel Parchi del Garda,hotel,"מלון 4 כוכבים גדול ומודרני בלאציזה, 5 דקות נסיעה מגארדלנד – בריכה, חניה חינם והסעות לפארק. בסיס נוח לאזור אגם גארדה.","Via Brusà 16, 37017 Lazise, Italy",45.4619654,10.7195691,4.3,3530,קבלה 24/7,~100–180€ ללילה לחדר,לינה,https://www.hotelparchidelgarda.it,https://www.google.com/maps/place/?q=place_id:ChIJJ8FFW0fpgUcR8PODIY4Cgv8,ChIJJ8FFW0fpgUcR8PODIY4Cgv8,
